Name	Gene	Input
DNA binding	parC	1
DNA binding	rpoH	1
DNA binding	cspA	1
DNA binding	slmA	1
DNA binding	gyrB	1
DNA binding	xerC	1
DNA binding	recQ	1
DNA binding	birA	1
DNA binding	hupA	1
DNA binding	zraR	1
DNA binding	lexA	1
DNA binding	dcuR	1
DNA binding	mutL	1
DNA binding	pepA	1
DNA binding	mcrB	1
DNA binding	mlc	1
DNA binding	trpR	1
DNA binding	priC	1
DNA binding	melR	1
DNA binding	uhpA	1
DNA binding	csqR	1
DNA binding	dicA	1
DNA binding	ygdG	1
DNA binding	metR	1
DNA binding	rayT	1
DNA binding	galS	1
DNA binding	ariR	1
DNA binding	fnr	1
DNA binding	ligA	1
DNA binding	tomB	1
DNA binding	cusR	1
DNA binding	gadW	1
DNA binding	gadE	1
DNA binding	betI	1
DNA binding	hprR	1
DNA binding	arsR	1
DNA binding	uup	1
DNA binding	hslR	1
DNA binding	uvrA	1
DNA binding	ydcI	1
DNA binding	nagC	1
DNA binding	comR	1
DNA binding	sodA	1
DNA binding	puuR	1
DNA binding	yjjJ	1
DNA binding	sfsA	1
DNA binding	smrA	1
DNA binding	dnaA	1
DNA binding	cbpA	1
DNA binding	pgrR	1
DNA binding	marR	1
DNA binding	dinJ	1
DNA binding	mprA	1
DNA binding	ydfH	1
DNA binding	dgoR	1
DNA binding	dnaN	1
DNA binding	vsr	1
DNA binding	casB	1
DNA binding	putA	1
DNA binding	nfeR	1
DNA binding	galR	1
DNA binding	pspF	1
DNA binding	pyrR	1
DNA binding	yjhU	1
DNA binding	tyrR	1
DNA binding	recT	1
DNA binding	dpiA	1
DNA binding	mfd	1
DNA binding	ybiB	1
DNA binding	marA	1
DNA binding	fis	1
DNA binding	sutR	1
DNA binding	casA	1
DNA binding	polA	1
DNA binding	torI	1
DNA binding	mukB	1
DNA binding	hha	1
DNA binding	nanR	1
DNA binding	glcC	1
DNA binding	yncE	1
DNA binding	cysB	1
DNA binding	aidB	1
DNA binding	plaR	1
DNA binding	nimR	1
DNA binding	agaR	1
DNA binding	quuD	1
DNA binding	hofQ	1
DNA binding	narP	1
DNA binding	narL	1
DNA binding	accD	1
DNA binding	ybaV	1
DNA binding	insE4	1
DNA binding	ybeF	1
DNA binding	iclR	1
DNA binding	ybfD	1
DNA binding	abgR	1
DNA binding	holE	1
DNA binding	lgoR	1
DNA binding	hypT	1
DNA binding	recF	1
DNA binding	srlR	1
DNA binding	phoP	1
DNA binding	evgA	1
DNA binding	creB	1
DNA binding	phoB	1
DNA binding	rstA	1
DNA binding	cpxR	1
DNA binding	parE	1
DNA binding	sfsB	1
DNA binding	ydfT	1
DNA binding	zntR	1
DNA binding	uvrY	1
DNA binding	hsdR	1
DNA binding	yefM	1
DNA binding	baeR	1
DNA binding	atoC	1
DNA binding	yebC	1
DNA binding	rpoS	1
DNA binding	arcA	1
DNA binding	envR	1
DNA binding	basR	1
DNA binding	insH11	1
DNA binding	ygfI	1
DNA binding	yhjB	1
DNA binding	feaR	1
DNA binding	rutR	1
DNA binding	symE	1
DNA binding	recC	1
DNA binding	nemR	1
DNA binding	ulaR	1
DNA binding	mutY	1
DNA binding	ycaN	1
DNA binding	mutM	1
DNA binding	insF3	1
DNA binding	yhaJ	1
DNA binding	yeeN	1
DNA binding	allR	1
DNA binding	paaX	1
DNA binding	greB	1
DNA binding	eutR	1
DNA binding	mngR	1
DNA binding	yjiR	1
DNA binding	yafQ	1
DNA binding	insL1	1
DNA binding	polB	1
DNA binding	fabR	1
DNA binding	xisE	1
DNA binding	phnF	1
DNA binding	uidR	1
DNA binding	mazF	1
DNA binding	yfeR	1
DNA binding	hipB	1
DNA binding	mug	1
DNA binding	intS	1
DNA binding	flhD	1
DNA binding	rpoB	1
DNA binding	rtcR	1
DNA binding	uvrD	1
DNA binding	yeeY	1
DNA binding	topB	1
DNA binding	decR	1
DNA binding	insH3	1
DNA binding	yqeH	1
DNA binding	exuR	1
DNA binding	lacI	1
DNA binding	ihfB	1
DNA binding	malT	1
DNA binding	chpB	1
DNA binding	dinG	1
DNA binding	mrr	1
DNA binding	yddM	1
DNA binding	uxuR	1
DNA binding	yhcG	1
DNA binding	cecR	1
DNA binding	dnaE	1
DNA binding	yegW	1
DNA binding	yfhH	1
DNA binding	mcbR	1
DNA binding	yidZ	1
DNA binding	glnG	1
DNA binding	insL2	1
DNA binding	insH6	1
DNA binding	ybaQ	1
DNA binding	insE2	1
DNA binding	ygeV	1
DNA binding	pinR	1
DNA binding	cspB	1
DNA binding	prpR	1
DNA binding	fhlA	1
DNA binding	nhaR	1
DNA binding	insD1	1
DNA binding	cas1	1
DNA binding	cytR	1
DNA binding	gcvA	1
DNA binding	ydiL	1
DNA binding	csgD	1
DNA binding	holB	1
DNA binding	rhaR	1
DNA binding	insB2	1
DNA binding	bdcR	1
DNA binding	soxS	1
DNA binding	phr	1
DNA binding	dinB	1
DNA binding	dhaR	1
DNA binding	recD	1
DNA binding	priA	1
DNA binding	ilvY	1
DNA binding	ymfK	1
DNA binding	modE	1
DNA binding	cspG	1
DNA binding	adiY	1
DNA binding	feoC	1
DNA binding	yffS	1
DNA binding	murR	1
DNA binding	insD5	1
DNA binding	rcsB	1
DNA binding	mraZ	1
DNA binding	dnaX	1
DNA binding	insF4	1
DNA binding	intE	1
DNA binding	cueR	1
DNA binding	higA	1
DNA binding	insE5	1
DNA binding	yoaA	1
DNA binding	yahB	1
DNA binding	insH5	1
DNA binding	soxR	1
DNA binding	yhhI	1
DNA binding	sdiA	1
DNA binding	rpoA	1
DNA binding	dmlR	1
DNA binding	nikR	1
DNA binding	hns	1
DNA binding	deoR	1
DNA binding	oxyR	1
DNA binding	perR	1
DNA binding	lrhA	1
DNA binding	recA	1
DNA binding	crp	1
DNA binding	mlrA	1
DNA binding	mutS	1
DNA binding	cspI	1
DNA binding	pdeL	1
DNA binding	hsdS	1
DNA binding	glrR	1
DNA binding	cas2	1
DNA binding	chpS	1
DNA binding	hipA	1
DNA binding	yrdD	1
DNA binding	insD3	1
DNA binding	rarA	1
DNA binding	rpoC	1
DNA binding	insB3	1
DNA binding	yidL	1
DNA binding	allS	1
DNA binding	insC4	1
DNA binding	insH4	1
DNA binding	insC1	1
DNA binding	yqeI	1
DNA binding	racR	1
DNA binding	tdcR	1
DNA binding	appY	1
DNA binding	rep	1
DNA binding	lrp	1
DNA binding	hdfR	1
DNA binding	araC	1
DNA binding	yeiL	1
DNA binding	ompR	1
DNA binding	insH1	1
DNA binding	zur	1
DNA binding	xylR	1
DNA binding	insL3	1
DNA binding	yebK	1
DNA binding	hfq	1
DNA binding	yihL	1
DNA binding	ybhD	1
DNA binding	dnaG	1
DNA binding	rnk	1
DNA binding	pdhR	1
DNA binding	uvrB	1
DNA binding	mqsA	1
DNA binding	ssb	1
DNA binding	cspC	1
DNA binding	intR	1
DNA binding	cspE	1
DNA binding	ycjW	1
DNA binding	leuO	1
DNA binding	ydhB	1
DNA binding	gutM	1
DNA binding	acrR	1
DNA binding	yjhI	1
DNA binding	ada	1
DNA binding	pinE	1
DNA binding	fliA	1
DNA binding	radA	1
DNA binding	pinQ	1
DNA binding	insB1	1
DNA binding	mazE	1
DNA binding	matP	1
DNA binding	insB6	1
DNA binding	dnaB	1
DNA binding	fimZ	1
DNA binding	ybdO	1
DNA binding	rodZ	1
DNA binding	nadR	1
DNA binding	rcsA	1
DNA binding	ydjF	1
DNA binding	purR	1
DNA binding	insB4	1
DNA binding	argP	1
DNA binding	aaeR	1
DNA binding	insF5	1
DNA binding	ascG	1
DNA binding	tus	1
DNA binding	yedK	1
DNA binding	insE3	1
DNA binding	prlF	1
DNA binding	metJ	1
DNA binding	seqA	1
DNA binding	fadR	1
DNA binding	yafN	1
DNA binding	tdcA	1
DNA binding	yfeD	1
DNA binding	norR	1
DNA binding	ygaV	1
DNA binding	insG	1
DNA binding	priB	1
DNA binding	yfjR	1
DNA binding	ymfT	1
DNA binding	iscR	1
DNA binding	nfo	1
DNA binding	yneJ	1
DNA binding	ydeO	1
DNA binding	hsdM	1
DNA binding	yfdM	1
DNA binding	ttdR	1
DNA binding	rpoN	1
DNA binding	chbR	1
DNA binding	xthA	1
DNA binding	nac	1
DNA binding	yiaU	1
DNA binding	insH10	1
DNA binding	insI2	1
DNA binding	kdgR	1
DNA binding	ygeH	1
DNA binding	rbsR	1
DNA binding	yhdJ	1
DNA binding	insI1	1
DNA binding	ygbI	1
DNA binding	recB	1
DNA binding	yeiE	1
DNA binding	cnu	1
DNA binding	lldR	1
DNA binding	dnaQ	1
DNA binding	insF2	1
DNA binding	bolA	1
DNA binding	ybcK	1
DNA binding	qseB	1
DNA binding	insC5	1
DNA binding	sgbU	1
DNA binding	ybaZ	1
DNA binding	insH7	1
DNA binding	ydaS	1
DNA binding	gntR	1
DNA binding	intF	1
DNA binding	envY	1
DNA binding	lysR	1
DNA binding	asnC	1
DNA binding	ytfH	1
DNA binding	btsR	1
DNA binding	hspQ	1
DNA binding	yijO	1
DNA binding	dctR	1
DNA binding	frvR	1
DNA binding	mntR	1
DNA binding	cspD	1
DNA binding	glaR	1
DNA binding	rcnR	1
DNA binding	yieP	1
DNA binding	uvrC	1
DNA binding	topA	1
DNA binding	insC2	1
DNA binding	yafC	1
DNA binding	insH2	1
DNA binding	sbcB	1
DNA binding	frmR	1
DNA binding	cspF	1
DNA binding	matA	1
DNA binding	ebgR	1
DNA binding	yagL	1
DNA binding	cynS	1
DNA binding	cra	1
DNA binding	recR	1
DNA binding	ihfA	1
DNA binding	sgcR	1
DNA binding	sgrR	1
DNA binding	slyA	1
DNA binding	flhC	1
DNA binding	torR	1
DNA binding	lsrR	1
DNA binding	intZ	1
DNA binding	intD	1
DNA binding	nsrR	1
DNA binding	fimE	1
DNA binding	xapR	1
DNA binding	insD6	1
DNA binding	yfaX	1
DNA binding	mhpR	1
DNA binding	rob	1
DNA binding	treR	1
DNA binding	alpA	1
DNA binding	yjdC	1
DNA binding	xynR	1
DNA binding	yjjQ	1
DNA binding	dsdC	1
DNA binding	rhaS	1
DNA binding	holA	1
DNA binding	nth	1
DNA binding	insE1	1
DNA binding	cspH	1
DNA binding	helD	1
DNA binding	yiaG	1
DNA binding	insD4	1
DNA binding	insF1	1
DNA binding	rapA	1
DNA binding	yqhC	1
DNA binding	kdpE	1
DNA binding	insB5	1
DNA binding	ydcR	1
DNA binding	idnR	1
DNA binding	rpoE	1
DNA binding	insH21	1
DNA binding	insC6	1
DNA binding	insH8	1
DNA binding	rfaH	1
DNA binding	malI	1
DNA binding	insK	1
DNA binding	insC3	1
DNA binding	yciT	1
DNA binding	relB	1
DNA binding	frlR	1
DNA binding	yfiE	1
DNA binding	ruvB	1
DNA binding	rcdB	1
DNA binding	bglJ	1
DNA binding	holC	1
DNA binding	umuD	1
DNA binding	ybcM	1
DNA binding	cbl	1
DNA binding	insH9	1
DNA binding	gadX	1
DNA binding	cadC	1
DNA binding	recG	1
DNA binding	argR	1
DNA binding	ypdC	1
DNA binding	nei	1
DNA binding	obgE	1
DNA binding	insQ	1
DNA binding	insI3	1
DNA binding	cedA	1
DNA binding	cas3	1
DNA binding	intA	1
DNA binding	ydcC	1
DNA binding	fecI	1
DNA binding	cynR	1
DNA binding	ynfL	1
DNA binding	alsR	1
DNA binding	dicC	1
DNA binding	radD	1
DNA binding	greA	1
DNA binding	insD2	1
DNA binding	hicB	1
DNA binding	rpoZ	1
DNA binding	rclR	1
DNA binding	fur	1
DNA binding	rpoD	1
DNA binding	yidP	1
DNA binding	bluR	1
DNA binding	ydiP	1
DNA binding	fliZ	1
DNA binding	ruvA	1
DNA binding	fucR	1
DNA binding	nrdR	1
DNA binding	fimB	1
DNA binding	sbcD	1
DNA binding	alsK	1
DNA helicase activity	dinG	1
DNA helicase activity	recQ	1
DNA helicase activity	uvrD	1
DNA helicase activity	ruvB	1
DNA helicase activity	recG	1
DNA helicase activity	rep	1
DNA helicase activity	dnaB	1
DNA helicase activity	recB	1
DNA helicase activity	recC	1
DNA helicase activity	recD	1
DNA helicase activity	priA	1
DNA helicase activity	yoaA	1
DNA helicase activity	helD	1
DNA helicase activity	radD	1
DNA helicase activity	ruvA	1
branched-chain amino acid transmembrane transporter activity	livF	1
branched-chain amino acid transmembrane transporter activity	livG	1
branched-chain amino acid transmembrane transporter activity	livM	1
branched-chain amino acid transmembrane transporter activity	livH	1
branched-chain amino acid transmembrane transporter activity	brnQ	1
"transcription antitermination factor activity, RNA binding"	cspE	1
"transcription antitermination factor activity, RNA binding"	cspC	1
"transcription antitermination factor activity, RNA binding"	cspA	1
"transcription antitermination factor activity, RNA binding"	suhB	1
"transcription antitermination factor activity, RNA binding"	rpsJ	1
"transcription antitermination factor activity, RNA binding"	cspI	1
"transcription antitermination factor activity, RNA binding"	cspH	1
"transcription antitermination factor activity, RNA binding"	cspB	1
"transcription antitermination factor activity, RNA binding"	cspF	1
"transcription antitermination factor activity, RNA binding"	ygcP	1
"transcription antitermination factor activity, RNA binding"	cspG	1
Mo-molybdopterin cofactor biosynthetic process	moeA	1
Mo-molybdopterin cofactor biosynthetic process	tusA	1
Mo-molybdopterin cofactor biosynthetic process	moaA	1
Mo-molybdopterin cofactor biosynthetic process	moaD	1
Mo-molybdopterin cofactor biosynthetic process	mocA	1
Mo-molybdopterin cofactor biosynthetic process	moaC	1
Mo-molybdopterin cofactor biosynthetic process	moeB	1
Mo-molybdopterin cofactor biosynthetic process	mobB	1
Mo-molybdopterin cofactor biosynthetic process	napA	1
Mo-molybdopterin cofactor biosynthetic process	fdhD	1
Mo-molybdopterin cofactor biosynthetic process	mog	1
Mo-molybdopterin cofactor biosynthetic process	moaB	1
Mo-molybdopterin cofactor biosynthetic process	moaE	1
Mo-molybdopterin cofactor biosynthetic process	mobA	1
rRNA base methylation	rlmD	1
rRNA base methylation	rlmJ	1
rRNA base methylation	rsmF	1
rRNA base methylation	rlmG	1
rRNA base methylation	rsmE	1
rRNA base methylation	rlmI	1
rRNA base methylation	rlmA	1
rRNA base methylation	rlmC	1
rRNA base methylation	rsmD	1
rRNA base methylation	rsmG	1
rRNA base methylation	rsmJ	1
rRNA base methylation	rsmH	1
rRNA base methylation	rlmN	1
rRNA base methylation	rlmH	1
rRNA base methylation	rlmL	1
rRNA base methylation	rsmB	1
rRNA base methylation	rsmA	1
rRNA base methylation	rsmC	1
rRNA base methylation	rlmF	1
ubiquinone biosynthetic process	dxs	1
ubiquinone biosynthetic process	ispF	1
ubiquinone biosynthetic process	ubiG	1
ubiquinone biosynthetic process	ubiX	1
ubiquinone biosynthetic process	ubiE	1
ubiquinone biosynthetic process	ubiK	1
ubiquinone biosynthetic process	ispB	1
ubiquinone biosynthetic process	ubiA	1
ubiquinone biosynthetic process	ubiB	1
ubiquinone biosynthetic process	ubiH	1
ubiquinone biosynthetic process	ubiI	1
ubiquinone biosynthetic process	ubiJ	1
ubiquinone biosynthetic process	ubiC	1
ubiquinone biosynthetic process	ubiD	1
ubiquinone biosynthetic process	ubiF	1
ubiquinone biosynthetic process	ubiU	1
ubiquinone biosynthetic process	ubiV	1
ubiquinone biosynthetic process	ubiT	1
cobalt ion binding	dgt	1
cobalt ion binding	yfbR	1
cobalt ion binding	argE	1
cobalt ion binding	yfdR	1
cobalt ion binding	zraP	1
cobalt ion binding	dapE	1
cobalt ion binding	hxpA	1
cobalt ion binding	slyD	1
cobalt ion binding	pdxA	1
cobalt ion binding	allB	1
cobalt ion binding	zntB	1
ATP biosynthetic process	atpG	1
ATP biosynthetic process	atpD	1
ATP biosynthetic process	atpA	1
ATP biosynthetic process	fliI	1
ATP biosynthetic process	atpE	1
ATP biosynthetic process	atpH	1
ATP biosynthetic process	atpB	1
ATP biosynthetic process	atpF	1
ATP biosynthetic process	atpC	1
glutathione metabolic process	grxB	1
glutathione metabolic process	yqjG	1
glutathione metabolic process	yncG	1
glutathione metabolic process	gstB	1
glutathione metabolic process	yibF	1
glutathione metabolic process	gss	1
glutathione metabolic process	yfcF	1
glutathione metabolic process	gor	1
glutathione metabolic process	ggt	1
glutathione metabolic process	sspA	1
glutathione metabolic process	yfcG	1
glutathione metabolic process	yghU	1
glutathione metabolic process	gstA	1
cell septum	ftsB	1
cell septum	damX	1
cell septum	dedD	1
cell septum	ftsN	1
cell septum	zapA	1
heme biosynthetic process	hemH	1
heme biosynthetic process	hemB	1
heme biosynthetic process	yfdG	1
heme biosynthetic process	hemF	1
heme biosynthetic process	hemC	1
heme biosynthetic process	hemE	1
heme biosynthetic process	hemG	1
heme biosynthetic process	cyoE	1
protoporphyrinogen IX biosynthetic process	hemN	1
protoporphyrinogen IX biosynthetic process	hemC	1
protoporphyrinogen IX biosynthetic process	hemD	1
protoporphyrinogen IX biosynthetic process	hemB	1
protoporphyrinogen IX biosynthetic process	hemG	1
protoporphyrinogen IX biosynthetic process	hemA	1
protoporphyrinogen IX biosynthetic process	hemL	1
protoporphyrinogen IX biosynthetic process	hemE	1
protoporphyrinogen IX biosynthetic process	hemF	1
porphyrin-containing compound biosynthetic process	hemG	1
porphyrin-containing compound biosynthetic process	hemE	1
porphyrin-containing compound biosynthetic process	hemW	1
porphyrin-containing compound biosynthetic process	gltX	1
porphyrin-containing compound biosynthetic process	cysG	1
porphyrin-containing compound biosynthetic process	hemN	1
porphyrin-containing compound biosynthetic process	hemB	1
porphyrin-containing compound biosynthetic process	btuR	1
porphyrin-containing compound biosynthetic process	hemC	1
porphyrin-containing compound biosynthetic process	hemD	1
porphyrin-containing compound biosynthetic process	hemA	1
